committee_id,committee_name,report_year,report_type,image_number,line_number,transaction_id,file_number,entity_type,entity_type_desc,unused_recipient_committee_id,recipient_committee_id,recipient_name,recipient_state,beneficiary_committee_name,national_committee_nonfederal_account,disbursement_type,disbursement_type_description,disbursement_description,memo_code,memo_code_full,disbursement_date,disbursement_amount,candidate_office,candidate_office_description,candidate_office_district,candidate_id,candidate_name,candidate_first_name,candidate_last_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office_state,candidate_office_state_full,election_type,election_type_full,fec_election_type_desc,fec_election_year,amendment_indicator,amendment_indicator_desc,schedule_type_full,load_date,original_sub_id,back_reference_transaction_id,back_reference_schedule_id,semi_annual_bundled_refund,payee_last_name,payee_first_name,payee_middle_name,category_code,category_code_full,conduit_committee_name,conduit_committee_street1,conduit_committee_street2,conduit_committee_city,conduit_committee_state,conduit_committee_zip,spender_committee_type,spender_committee_org_type,spender_committee_designation,filing_form,link_id,recipient_city,recipient_zip,disbursement_purpose_category,memo_text,two_year_transaction_period,schedule_type,sub_id,pdf_url,line_number_label,payee_prefix,payee_suffix,payee_employer,payee_occupation,ref_disp_excess_flg,comm_dt
C00172510,REPUBLICAN STATE COMMITTEE OF DELAWARE,2019,M11,2.02111E+17,21B,BDF06397D105F4F2A882,1549825,ORG,ORGANIZATION,,,TD BANK,DE,,,,,BANK FEES,,,10/7/2019 0:00,362.37,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,49:34.3,,,,0,,,,,,,,,,,,Y,,U,F3X,4.11222E+18,NEWARK,197132048,OTHER,,2020,SB,4.12072E+18,https://docquery.fec.gov/cgi-bin/fecimg/?202111209468899226,Other Federal Operating Expenditures,,,,,,
C00172510,REPUBLICAN STATE COMMITTEE OF DELAWARE,2019,M11,2.02111E+17,21B,B97DFC484484641CABD4,1549825,ORG,ORGANIZATION,,,TD BANK,DE,,,,,BANK FEES,,,10/7/2019 0:00,174.44,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,49:34.3,,,,0,,,,,,,,,,,,Y,,U,F3X,4.11222E+18,NEWARK,197132048,OTHER,,2020,SB,4.12072E+18,https://docquery.fec.gov/cgi-bin/fecimg/?202111209468899227,Other Federal Operating Expenditures,,,,,,
C00172510,REPUBLICAN STATE COMMITTEE OF DELAWARE,2019,M11,2.02111E+17,21B,BFD8198E9BFC24A7583C,1549825,ORG,ORGANIZATION,,,TD BANK,DE,,,,,BANK FEES,,,10/30/2019 0:00,35,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,49:34.3,,,,0,,,,,,,,,,,,Y,,U,F3X,4.11222E+18,NEWARK,197132048,OTHER,,2020,SB,4.12072E+18,https://docquery.fec.gov/cgi-bin/fecimg/?202111209468899227,Other Federal Operating Expenditures,,,,,,
C00172510,REPUBLICAN STATE COMMITTEE OF DELAWARE,2019,M11,2.02111E+17,21B,B8E0D57713B3748FD8BE,1549825,ORG,ORGANIZATION,,,TD BANK,DE,,,,,BANK FEES,,,10/30/2019 0:00,35,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,49:34.3,,,,0,,,,,,,,,,,,Y,,U,F3X,4.11222E+18,NEWARK,197132048,OTHER,,2020,SB,4.12072E+18,https://docquery.fec.gov/cgi-bin/fecimg/?202111209468899227,Other Federal Operating Expenditures,,,,,,
C00219121,SHEETZ INC POLITICAL ACTION COMMITTEE,2019,MY,2.02005E+17,21B,SB21B.4214,1404236,ORG,ORGANIZATION,,,M&T BANK,PA,,,,,BANK FEES,,,6/30/2019 0:00,18,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,27:21.9,,,,0,,,,,,,,,,,,Q,C,U,F3X,4.05042E+18,ALTOONA,16602,OTHER,,2020,SB,4.05042E+18,http://docquery.fec.gov/cgi-bin/fecimg/?202005049232364275,Other Federal Operating Expenditures,,,,,,
C00662874,SRI FOR CONGRESS,2019,YE,2.02005E+17,17,500397382,1405172,ORG,ORGANIZATION,,,AMALGAMATED BANK,DC,,,,,BANK FEES,,,10/29/2019 0:00,105,,,,,,,,,,,,,P2020,,PRIMARY,2020,A,ADD,ITEMIZED DISBURSEMENTS,33:16.5,,,,0,,,,,,,,,,,,H,,P,F3,4.05122E+18,WASHINGTON,200061202,OTHER,,2020,SB,4.05142E+18,http://docquery.fec.gov/cgi-bin/fecimg/?202005119232671063,Operating Expenditures,,,,,,
C00701227,ROGER MISSO FOR CONGRESS,2019,Q3,2.02004E+17,17,VVB6QAMY2X8,1403797,ORG,ORGANIZATION,,,AMALGAMATED BANK,DC,,,,,BANK FEES,,,9/26/2019 0:00,1.5,,,,,,,,,,,,,P2020,,PRIMARY,2020,N,NO CHANGE,ITEMIZED DISBURSEMENTS,33:16.4,,,,0,,,,,,,,,,,,H,,P,F3,4.04302E+18,WASHINGTON,200061202,OTHER,,2020,SB,4.05142E+18,http://docquery.fec.gov/cgi-bin/fecimg/?202004309232341594,Operating Expenditures,,,,,,
C00701227,ROGER MISSO FOR CONGRESS,2019,Q2,2.02004E+17,17,VVB6QAHJ4J6,1403791,ORG,ORGANIZATION,,,AMALGAMATED BANK,DC,,,,,BANK FEES,,,5/21/2019 0:00,50.25,,,,,,,,,,,,,P2020,,PRIMARY,2020,N,NO CHANGE,ITEMIZED DISBURSEMENTS,33:16.4,,,,0,,,,,,,,,,,,H,,P,F3,4.04302E+18,WASHINGTON,200061202,OTHER,,2020,SB,4.05142E+18,http://docquery.fec.gov/cgi-bin/fecimg/?202004309232341391,Operating Expenditures,,,,,,
C00415331,CLARKE FOR CONGRESS,2019,YE,2.02005E+17,17,VQZGVAKMAY8,1405151,ORG,ORGANIZATION,,,JPMORGAN CHASE BANK,NY,,,,,BANK CARD FEES,,,10/2/2019 0:00,266.38,,,,,,,,,,,,,P2020,,PRIMARY,2020,N,NO CHANGE,ITEMIZED DISBURSEMENTS,33:16.5,,,,0,,,,1,Administrative/Salary/Overhead Expenses ,,,,,,,H,,P,F3,4.05122E+18,BROOKLYN,112013602,OTHER,,2020,SB,4.05142E+18,http://docquery.fec.gov/cgi-bin/fecimg/?202005119232670086,Operating Expenditures,,,,,,
C00701227,ROGER MISSO FOR CONGRESS,2019,Q3,2.02004E+17,17,VVB6QAMY2T4,1403797,ORG,ORGANIZATION,,,AMALGAMATED BANK,DC,,,,,BANK FEES,,,8/20/2019 0:00,225.2,,,,,,,,,,,,,P2020,,PRIMARY,2020,N,NO CHANGE,ITEMIZED DISBURSEMENTS,54:41.4,,,,0,,,,,,,,,,,,H,,P,F3,4.04302E+18,WASHINGTON,200061202,OTHER,,2020,SB,4.05142E+18,http://docquery.fec.gov/cgi-bin/fecimg/?202004309232341578,Operating Expenditures,,,,,,
C00701227,ROGER MISSO FOR CONGRESS,2019,Q3,2.02004E+17,17,VVB6QAMY2S6,1403797,ORG,ORGANIZATION,,,AMALGAMATED BANK,DC,,,,,BANK FEES,,,7/31/2019 0:00,135,,,,,,,,,,,,,P2020,,PRIMARY,2020,N,NO CHANGE,ITEMIZED DISBURSEMENTS,57:55.6,,,,0,,,,,,,,,,,,H,,P,F3,4.04302E+18,WASHINGTON,200061202,OTHER,,2020,SB,4.05142E+18,http://docquery.fec.gov/cgi-bin/fecimg/?202004309232341586,Operating Expenditures,,,,,,
C00701227,ROGER MISSO FOR CONGRESS,2019,Q3,2.02004E+17,17,VVB6QAMY2V2,1403797,ORG,ORGANIZATION,,,AMALGAMATED BANK,DC,,,,,BANK FEES,,,9/4/2019 0:00,14.94,,,,,,,,,,,,,P2020,,PRIMARY,2020,N,NO CHANGE,ITEMIZED DISBURSEMENTS,18:38.3,,,,0,,,,,,,,,,,,H,,P,F3,4.04302E+18,WASHINGTON,200061202,OTHER,,2020,SB,4.05142E+18,http://docquery.fec.gov/cgi-bin/fecimg/?202004309232341570,Operating Expenditures,,,,,,
C00701227,ROGER MISSO FOR CONGRESS,2019,YE,2.02004E+17,17,VVB6QAPDKZ9,1403798,ORG,ORGANIZATION,,,AMALGAMATED BANK,DC,,,,,BANK FEES,,,12/18/2019 0:00,127.95,,,,,,,,,,,,,P2020,,PRIMARY,2020,N,NO CHANGE,ITEMIZED DISBURSEMENTS,18:38.3,,,,0,,,,,,,,,,,,H,,P,F3,4.04302E+18,WASHINGTON,200061202,OTHER,,2020,SB,4.05142E+18,http://docquery.fec.gov/cgi-bin/fecimg/?202004309232341791,Operating Expenditures,,,,,,
C00701227,ROGER MISSO FOR CONGRESS,2019,YE,2.02004E+17,17,VVB6QAPDKX3,1403798,ORG,ORGANIZATION,,,AMALGAMATED BANK,DC,,,,,BANK FEES,,,10/29/2019 0:00,245.95,,,,,,,,,,,,,P2020,,PRIMARY,2020,N,NO CHANGE,ITEMIZED DISBURSEMENTS,18:38.3,,,,0,,,,,,,,,,,,H,,P,F3,4.04302E+18,WASHINGTON,200061202,OTHER,,2020,SB,4.05142E+18,http://docquery.fec.gov/cgi-bin/fecimg/?202004309232341762,Operating Expenditures,,,,,,
C00606939,ROSEN FOR NEVADA,2019,Q1,2.02007E+17,17,500026503,1416408,ORG,ORGANIZATION,,,AMALGAMATED BANK,NY,,,,,BANK FEES,,,3/19/2019 0:00,246.18,,,,,,,,,,,,,P2024,,PRIMARY,2024,A,ADD,ITEMIZED DISBURSEMENTS,25:43.3,,,,0,,,,,,,,,,,,S,,P,F3,4.07032E+18,NEW YORK,100018400,OTHER,,2020,SB,4.07072E+18,http://docquery.fec.gov/cgi-bin/fecimg/?202007039244302452,Operating Expenditures,,,,,,
C00606939,ROSEN FOR NEVADA,2019,Q1,2.02007E+17,17,500024249,1416408,ORG,ORGANIZATION,,,AMALGAMATED BANK,NY,,,,,BANK FEES,,,1/3/2019 0:00,133.36,,,,,,,,,,,,,P2024,,PRIMARY,2024,A,ADD,ITEMIZED DISBURSEMENTS,25:43.4,,,,0,,,,,,,,,,,,S,,P,F3,4.07032E+18,NEW YORK,100018400,OTHER,,2020,SB,4.07072E+18,http://docquery.fec.gov/cgi-bin/fecimg/?202007039244302512,Operating Expenditures,,,,,,
C00705186,BENNET FOR AMERICA,2019,Q3,2.02007E+17,23,500018875,1416743,ORG,ORGANIZATION,,,AMALGAMATED BANK,DC,,,,,BANK FEES,,,7/31/2019 0:00,480,,,,,,,,,,,,,P2020,,PRIMARY,2020,N,NO CHANGE,ITEMIZED DISBURSEMENTS,26:38.0,,,,0,,,,,,,,,,,,P,,P,F3P,4.07052E+18,WASHINGTON,200061245,OTHER,,2020,SB,4.07072E+18,http://docquery.fec.gov/cgi-bin/fecimg/?202007059244310805,Operating Expenditures,,,,,,
C00705186,BENNET FOR AMERICA,2019,Q3,2.02007E+17,23,500019090,1416743,ORG,ORGANIZATION,,,AMALGAMATED BANK,DC,,,,,BANK FEES,,,8/20/2019 0:00,511.5,,,,,,,,,,,,,P2020,,PRIMARY,2020,N,NO CHANGE,ITEMIZED DISBURSEMENTS,26:38.0,,,,0,,,,,,,,,,,,P,,P,F3P,4.07052E+18,WASHINGTON,200061245,OTHER,,2020,SB,4.07072E+18,http://docquery.fec.gov/cgi-bin/fecimg/?202007059244310805,Operating Expenditures,,,,,,
C00705186,BENNET FOR AMERICA,2019,Q3,2.02007E+17,23,500019300,1416743,ORG,ORGANIZATION,,,AMALGAMATED BANK,DC,,,,,BANK FEES,,,9/16/2019 0:00,570.5,,,,,,,,,,,,,P2020,,PRIMARY,2020,N,NO CHANGE,ITEMIZED DISBURSEMENTS,26:38.0,,,,0,,,,,,,,,,,,P,,P,F3P,4.07052E+18,WASHINGTON,200061245,OTHER,,2020,SB,4.07072E+18,http://docquery.fec.gov/cgi-bin/fecimg/?202007059244310806,Operating Expenditures,,,,,,
C00705186,BENNET FOR AMERICA,2019,YE,2.02007E+17,23,500020081,1416888,ORG,ORGANIZATION,,,AMALGAMATED BANK,DC,,,,,BANK FEES,,,11/26/2019 0:00,607.75,,,,,,,,,,,,,P2020,,PRIMARY,2020,N,NO CHANGE,ITEMIZED DISBURSEMENTS,27:02.9,,,,0,,,,,,,,,,,,P,,P,F3P,4.07062E+18,WASHINGTON,200061245,OTHER,,2020,SB,4.07072E+18,http://docquery.fec.gov/cgi-bin/fecimg/?202007069244319558,Operating Expenditures,,,,,,
C00705186,BENNET FOR AMERICA,2019,YE,2.02007E+17,23,500019694,1416888,ORG,ORGANIZATION,,,AMALGAMATED BANK,DC,,,,,BANK FEES,,,10/29/2019 0:00,551.75,,,,,,,,,,,,,P2020,,PRIMARY,2020,N,NO CHANGE,ITEMIZED DISBURSEMENTS,27:02.9,,,,0,,,,,,,,,,,,P,,P,F3P,4.07062E+18,WASHINGTON,200061245,OTHER,,2020,SB,4.07072E+18,http://docquery.fec.gov/cgi-bin/fecimg/?202007069244319557,Operating Expenditures,,,,,,
C00705186,BENNET FOR AMERICA,2019,YE,2.02007E+17,23,500020079,1416888,ORG,ORGANIZATION,,,AMALGAMATED BANK,DC,,,,,BANK FEES,,,11/14/2019 0:00,15,,,,,,,,,,,,,P2020,,PRIMARY,2020,N,NO CHANGE,ITEMIZED DISBURSEMENTS,27:02.9,,,,0,,,,,,,,,,,,P,,P,F3P,4.07062E+18,WASHINGTON,200061245,OTHER,,2020,SB,4.07072E+18,http://docquery.fec.gov/cgi-bin/fecimg/?202007069244319557,Operating Expenditures,,,,,,
C00705186,BENNET FOR AMERICA,2019,YE,2.02007E+17,23,500020080,1416888,ORG,ORGANIZATION,,,AMALGAMATED BANK,DC,,,,,BANK FEES,,,11/22/2019 0:00,15,,,,,,,,,,,,,P2020,,PRIMARY,2020,N,NO CHANGE,ITEMIZED DISBURSEMENTS,27:02.9,,,,0,,,,,,,,,,,,P,,P,F3P,4.07062E+18,WASHINGTON,200061245,OTHER,,2020,SB,4.07072E+18,http://docquery.fec.gov/cgi-bin/fecimg/?202007069244319558,Operating Expenditures,,,,,,
C00705186,BENNET FOR AMERICA,2019,YE,2.02007E+17,23,500020608,1416888,ORG,ORGANIZATION,,,AMALGAMATED BANK,DC,,,,,BANK FEES,,,12/18/2019 0:00,382.75,,,,,,,,,,,,,P2020,,PRIMARY,2020,N,NO CHANGE,ITEMIZED DISBURSEMENTS,27:02.9,,,,0,,,,,,,,,,,,P,,P,F3P,4.07062E+18,WASHINGTON,200061245,OTHER,,2020,SB,4.07072E+18,http://docquery.fec.gov/cgi-bin/fecimg/?202007069244319558,Operating Expenditures,,,,,,
C00660795,DAN CRENSHAW FOR CONGRESS,2019,YE,2.02007E+17,17,BA6B6B1C28CB04EBB9BF,1416986,ORG,ORGANIZATION,,,MIDDLETOWN VALLEY BANK,MD,,,,,BANK FEES,,,11/19/2019 0:00,25,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,25:38.5,,,,0,,,,1,Administrative/Salary/Overhead Expenses ,,,,,,,H,,P,F3,4.07062E+18,MIDDLETOWN,217690075,OTHER,,2020,SB,4.07082E+18,http://docquery.fec.gov/cgi-bin/fecimg/?202007069244322676,Operating Expenditures,,,,,,
C00716720,HICKENLOOPER FOR COLORADO,2019,YE,2.02007E+17,17,500199116,1417253,ORG,ORGANIZATION,,,AMALGAMATED BANK,DC,,,,,BANK FEES,,,11/4/2019 0:00,101.14,,,,,,,,,,,,,P2020,,PRIMARY,2020,N,NO CHANGE,ITEMIZED DISBURSEMENTS,25:53.9,,,,0,,,,,,,,,,,,S,,P,F3,4.07072E+18,WASHINGTON,200061202,OTHER,,2020,SB,4.07082E+18,http://docquery.fec.gov/cgi-bin/fecimg/?202007079244346720,Operating Expenditures,,,,,,
C00660795,DAN CRENSHAW FOR CONGRESS,2019,YE,2.02007E+17,17,B7FD1BF32DE724D80BEB,1416986,ORG,ORGANIZATION,,,MIDDLETOWN VALLEY BANK,MD,,,,,BANK FEES,,,12/2/2019 0:00,2276.99,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,25:38.5,,,,0,,,,1,Administrative/Salary/Overhead Expenses ,,,,,,,H,,P,F3,4.07062E+18,MIDDLETOWN,217690075,OTHER,,2020,SB,4.07082E+18,http://docquery.fec.gov/cgi-bin/fecimg/?202007069244322694,Operating Expenditures,,,,,,
C00660795,DAN CRENSHAW FOR CONGRESS,2019,YE,2.02007E+17,17,BC0D7812C75E0417C92A,1416986,ORG,ORGANIZATION,,,MIDDLETOWN VALLEY BANK,MD,,,,,BANK FEES,,,12/6/2019 0:00,286.94,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,25:38.5,,,,0,,,,1,Administrative/Salary/Overhead Expenses ,,,,,,,H,,P,F3,4.07062E+18,MIDDLETOWN,217690075,OTHER,,2020,SB,4.07082E+18,http://docquery.fec.gov/cgi-bin/fecimg/?202007069244322704,Operating Expenditures,,,,,,
C00660795,DAN CRENSHAW FOR CONGRESS,2019,YE,2.02007E+17,17,B376A881A046E4A0DA0A,1416986,ORG,ORGANIZATION,,,MIDDLETOWN VALLEY BANK,MD,,,,,BANK FEES,,,12/27/2019 0:00,25,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,25:38.6,,,,0,,,,1,Administrative/Salary/Overhead Expenses ,,,,,,,H,,P,F3,4.07062E+18,MIDDLETOWN,217690075,OTHER,,2020,SB,4.07082E+18,http://docquery.fec.gov/cgi-bin/fecimg/?202007069244322737,Operating Expenditures,,,,,,
C00660795,DAN CRENSHAW FOR CONGRESS,2019,YE,2.02007E+17,17,B24618CD557B64623BAD,1416986,ORG,ORGANIZATION,,,MIDDLETOWN VALLEY BANK,MD,,,,,BANK FEES,,,10/2/2019 0:00,1448.02,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,25:53.7,,,,0,,,,1,Administrative/Salary/Overhead Expenses ,,,,,,,H,,P,F3,4.07062E+18,MIDDLETOWN,217690075,OTHER,,2020,SB,4.07082E+18,http://docquery.fec.gov/cgi-bin/fecimg/?202007069244322747,Operating Expenditures,,,,,,
C00660795,DAN CRENSHAW FOR CONGRESS,2019,YE,2.02007E+17,17,B807F22C160A245AD8AF,1416986,ORG,ORGANIZATION,,,MIDDLETOWN VALLEY BANK,MD,,,,,BANK FEES,,,10/2/2019 0:00,25,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,25:53.7,,,,0,,,,1,Administrative/Salary/Overhead Expenses ,,,,,,,H,,P,F3,4.07062E+18,MIDDLETOWN,217690075,OTHER,,2020,SB,4.07082E+18,http://docquery.fec.gov/cgi-bin/fecimg/?202007069244322748,Operating Expenditures,,,,,,
C00660795,DAN CRENSHAW FOR CONGRESS,2019,YE,2.02007E+17,17,B15EBC51959B54801A55,1416986,ORG,ORGANIZATION,,,MIDDLETOWN VALLEY BANK,MD,,,,,BANK FEES,,,10/23/2019 0:00,25,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,25:53.8,,,,0,,,,1,Administrative/Salary/Overhead Expenses ,,,,,,,H,,P,F3,4.07062E+18,MIDDLETOWN,217690075,OTHER,,2020,SB,4.07082E+18,http://docquery.fec.gov/cgi-bin/fecimg/?202007069244322778,Operating Expenditures,,,,,,
C00716720,HICKENLOOPER FOR COLORADO,2019,YE,2.02007E+17,17,500199060,1417253,ORG,ORGANIZATION,,,AMALGAMATED BANK,DC,,,,,BANK FEES,,,12/18/2019 0:00,362.1,,,,,,,,,,,,,P2020,,PRIMARY,2020,N,NO CHANGE,ITEMIZED DISBURSEMENTS,25:53.9,,,,0,,,,,,,,,,,,S,,P,F3,4.07072E+18,WASHINGTON,200061202,OTHER,,2020,SB,4.07082E+18,http://docquery.fec.gov/cgi-bin/fecimg/?202007079244346651,Operating Expenditures,,,,,,
C00716720,HICKENLOOPER FOR COLORADO,2019,YE,2.02007E+17,17,500199061,1417253,ORG,ORGANIZATION,,,AMALGAMATED BANK,DC,,,,,BANK FEES,,,11/30/2019 0:00,115.25,,,,,,,,,,,,,P2020,,PRIMARY,2020,N,NO CHANGE,ITEMIZED DISBURSEMENTS,25:53.9,,,,0,,,,,,,,,,,,S,,P,F3,4.07072E+18,WASHINGTON,200061202,OTHER,,2020,SB,4.07082E+18,http://docquery.fec.gov/cgi-bin/fecimg/?202007079244346660,Operating Expenditures,,,,,,
C00716720,HICKENLOOPER FOR COLORADO,2019,YE,2.02007E+17,17,500078722,1417253,ORG,ORGANIZATION,,,AMALGAMATED BANK,DC,,,,,BANK FEES,,,10/30/2019 0:00,165,,,,,,,,,,,,,P2020,,PRIMARY,2020,N,NO CHANGE,ITEMIZED DISBURSEMENTS,25:53.9,,,,0,,,,,,,,,,,,S,,P,F3,4.07072E+18,WASHINGTON,200061202,OTHER,,2020,SB,4.07082E+18,http://docquery.fec.gov/cgi-bin/fecimg/?202007079244346667,Operating Expenditures,,,,,,
C00716720,HICKENLOOPER FOR COLORADO,2019,YE,2.02007E+17,17,500199062,1417253,ORG,ORGANIZATION,,,AMALGAMATED BANK,DC,,,,,BANK FEES,,,11/26/2019 0:00,43.3,,,,,,,,,,,,,P2020,,PRIMARY,2020,N,NO CHANGE,ITEMIZED DISBURSEMENTS,25:53.9,,,,0,,,,,,,,,,,,S,,P,F3,4.07072E+18,WASHINGTON,200061202,OTHER,,2020,SB,4.07082E+18,http://docquery.fec.gov/cgi-bin/fecimg/?202007079244346698,Operating Expenditures,,,,,,
C00716720,HICKENLOOPER FOR COLORADO,2019,YE,2.02007E+17,17,500199059,1417253,ORG,ORGANIZATION,,,AMALGAMATED BANK,DC,,,,,BANK FEES,,,12/18/2019 0:00,170.5,,,,,,,,,,,,,P2020,,PRIMARY,2020,N,NO CHANGE,ITEMIZED DISBURSEMENTS,25:53.9,,,,0,,,,,,,,,,,,S,,P,F3,4.07072E+18,WASHINGTON,200061202,OTHER,,2020,SB,4.07082E+18,http://docquery.fec.gov/cgi-bin/fecimg/?202007079244346752,Operating Expenditures,,,,,,
C00701227,ROGER MISSO FOR CONGRESS,2019,Q2,2.02004E+17,17,VVB6QAHJ4K3,1403791,ORG,ORGANIZATION,,,AMALGAMATED BANK,DC,,,,,BANK FEES,,,6/21/2019 0:00,186.25,,,,,,,,,,,,,P2020,,PRIMARY,2020,N,NO CHANGE,ITEMIZED DISBURSEMENTS,05:03.7,,,,0,,,,,,,,,,,,H,,P,F3,4.04302E+18,WASHINGTON,200061202,OTHER,,2020,SB,4.05142E+18,http://docquery.fec.gov/cgi-bin/fecimg/?202004309232341391,Operating Expenditures,,,,,,
C00415331,CLARKE FOR CONGRESS,2019,YE,2.02005E+17,17,VQZGVAKMF76,1405151,ORG,ORGANIZATION,,,JPMORGAN CHASE BANK,NY,,,,,BANK CARD FEES,,,12/2/2019 0:00,378.62,,,,,,,,,,,,,P2020,,PRIMARY,2020,N,NO CHANGE,ITEMIZED DISBURSEMENTS,06:32.0,,,,0,,,,1,Administrative/Salary/Overhead Expenses ,,,,,,,V,,U,F3,4.05122E+18,BROOKLYN,112013602,OTHER,,2020,SB,4.05142E+18,http://docquery.fec.gov/cgi-bin/fecimg/?202005119232670086,Operating Expenditures,,,,,,
C00107771,XCEL ENERGY EMPLOYEE POLITICAL ACTION COMMITTEE (XPAC),2019,M5,2.02007E+17,29,24980415,1426127,ORG,ORGANIZATION,,,US BANK,MN,,,,,BANKING FEES,,,4/12/2019 0:00,67.7,,,,,,,,,,,,,,,,,C,CHANGE,ITEMIZED DISBURSEMENTS,28:48.4,,,,0,,,,1,Administrative/Salary/Overhead Expenses ,,,,,,,Q,C,B,F3X,4.07182E+18,SAINT PAUL,551010800,OTHER,BANKING FEES,2020,SB,4.07232E+18,http://docquery.fec.gov/cgi-bin/fecimg/?202007179250400029,Other Disbursements,,,,,,
C00657304,STANTON FOR CONGRESS,2019,YE,2.02005E+17,17,VNV4TA03YR8,1405602,ORG,ORGANIZATION,,,ALLIANCE BANK OF ARIZONA,AZ,,,,,BANK FEES,,,11/22/2019 0:00,64.14,,,,,,,,,,,,,P2020,,PRIMARY,2020,N,NO CHANGE,ITEMIZED DISBURSEMENTS,54:50.4,,,,0,,,,,,,,,,,,H,,P,F3,4.05142E+18,PHOENIX,850042559,OTHER,,2020,SB,4.05152E+18,http://docquery.fec.gov/cgi-bin/fecimg/?202005149232694460,Operating Expenditures,,,,,,
C00706697,DE BLASIO 2020,2019,YE,2.02305E+17,23,500000883,1704775,ORG,ORGANIZATION,,,AMALGAMATED BANK,NY,,,,,BANK FEES,,,11/26/2019 0:00,35,,,,,,,,,,,,,P2020,,PRIMARY,2020,N,NO CHANGE,ITEMIZED DISBURSEMENTS,5/20/2023 3:35,,,,0,,,,104,,,,,,,,P,,P,F3P,4.05182E+18,NEW YORK,100016708,OTHER,,2020,SB,4.05192E+18,https://docquery.fec.gov/cgi-bin/fecimg/?202305189581546232,Operating Expenditures,,,,,,
C00298000,MADISON PROJECT INC.,2019,YE,2.02305E+17,21B,SB21B.I6729,1704595,ORG,ORGANIZATION,,,BANK OF AMERICA,NC,,,,,PAC BANK FEES,,,7/1/2019 0:00,53.95,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,5/20/2023 3:35,,,,0,,,,,,,,,,,,W,W,U,F3X,4.05182E+18,CHARLOTTE,282022135,OTHER,,2020,SB,4.05192E+18,https://docquery.fec.gov/cgi-bin/fecimg/?202305189581538671,Other Federal Operating Expenditures,,,,,,
C00298000,MADISON PROJECT INC.,2019,YE,2.02305E+17,21B,SB21B.I6730,1704595,ORG,ORGANIZATION,,,BANK OF AMERICA,NC,,,,,PAC BANK FEES,,,8/30/2019 0:00,298.44,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,5/20/2023 3:35,,,,0,,,,,,,,,,,,W,W,U,F3X,4.05182E+18,CHARLOTTE,282022135,OTHER,,2020,SB,4.05192E+18,https://docquery.fec.gov/cgi-bin/fecimg/?202305189581538671,Other Federal Operating Expenditures,,,,,,
C00706697,DE BLASIO 2020,2019,YE,2.02305E+17,23,500000884,1704775,ORG,ORGANIZATION,,,AMALGAMATED BANK,NY,,,,,BANK FEES,,,10/29/2019 0:00,140.75,,,,,,,,,,,,,P2020,,PRIMARY,2020,N,NO CHANGE,ITEMIZED DISBURSEMENTS,5/20/2023 3:35,,,,0,,,,104,,,,,,,,P,,P,F3P,4.05182E+18,NEW YORK,100016708,OTHER,,2020,SB,4.05192E+18,https://docquery.fec.gov/cgi-bin/fecimg/?202305189581546231,Operating Expenditures,,,,,,
C00650168,COALITION FOR AMERICAN VETERANS POLITICAL ACTION COMMITTEE,2019,YE,2.02007E+17,21B,SB21B.5007,1418858,ORG,ORGANIZATION,,,PNC BANK,DC,,,,,BANK FEES,,,7/31/2019 0:00,105,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,29:14.3,,,,0,,,,1,Administrative/Salary/Overhead Expenses ,,,,,,,O,,U,F3X,4.07102E+18,WASHINGTON,20036,OTHER,,2020,SB,4.07132E+18,http://docquery.fec.gov/cgi-bin/fecimg/?202007109244426400,Other Federal Operating Expenditures,,,,,,
C00650168,COALITION FOR AMERICAN VETERANS POLITICAL ACTION COMMITTEE,2019,YE,2.02007E+17,21B,SB21B.5008,1418858,ORG,ORGANIZATION,,,PNC BANK,DC,,,,,BANK FEES,,,7/31/2019 0:00,277,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,29:14.3,,,,0,,,,1,Administrative/Salary/Overhead Expenses ,,,,,,,O,,U,F3X,4.07102E+18,WASHINGTON,20036,OTHER,,2020,SB,4.07132E+18,http://docquery.fec.gov/cgi-bin/fecimg/?202007109244426400,Other Federal Operating Expenditures,,,,,,
